code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,TMA1,TMA2,TMA3,TMA4,TMA5,TMA6
DDD,2014J,552965,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,553367,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,554746,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,554863,M,Ireland,HE Qualification,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,555989,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,556374,M,Wales,Lower Than A Level,80-90%,35-55,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,556514,F,London Region,Lower Than A Level,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,557237,M,Scotland,A Level or Equivalent,20-30%,0-35,1,120,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,557389,F,Scotland,HE Qualification,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,559447,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,559707,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Pass
DDD,2014J,559852,F,South Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,560301,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,561848,M,London Region,A Level or Equivalent,40-50%,0-35,1,120,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2014J,561904,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,563453,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,563595,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,563845,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,563847,F,Ireland,Lower Than A Level,20-30%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,565006,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Fail,Fail,Pass,Pass,Pass,Fail,Fail
DDD,2014J,565209,M,Wales,HE Qualification,80-90%,0-35,0,90,FALSE,Pass,Pass,Pass,Fail,Pass,Pass,Fail
DDD,2014J,565446,F,South Region,A Level or Equivalent,10-20,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,566300,M,Wales,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,566553,F,Scotland,HE Qualification,70-80%,35-55,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,567285,M,Ireland,A Level or Equivalent,70-80%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,568103,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,568297,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,568446,M,North Western Region,HE Qualification,60-70%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,569633,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,569737,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,569840,F,West Midlands Region,HE Qualification,10-20,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,570119,F,London Region,A Level or Equivalent,10-20,35-55,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,570411,F,Ireland,A Level or Equivalent,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,570863,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,571292,F,Wales,Lower Than A Level,60-70%,35-55,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,571644,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,572156,M,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,572281,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,572430,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,572434,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,572880,F,South Region,A Level or Equivalent,90-100%,0-35,1,60,TRUE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,573328,F,London Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,573646,M,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,573742,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,573969,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,574347,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,574431,F,Wales,Lower Than A Level,60-70%,35-55,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,574612,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,574928,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,575009,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,575380,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,575398,M,North Western Region,Lower Than A Level,50-60%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,575855,M,London Region,HE Qualification,80-90%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,576306,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,576515,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,576885,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,577196,F,Scotland,A Level or Equivalent,10-20,0-35,1,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,577520,M,South Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,577526,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,577566,M,North Region,HE Qualification,10-20,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,577638,F,West Midlands Region,A Level or Equivalent,10-20,0-35,1,90,TRUE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,577652,F,London Region,Lower Than A Level,70-80%,0-35,1,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,577751,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,577937,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,578395,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,578427,F,South Region,Lower Than A Level,0-10%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,578616,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,578646,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,578857,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,579017,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,579172,F,Ireland,Lower Than A Level,NA,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,579386,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,580450,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,580458,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,580534,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,582009,F,South East Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,582197,M,Wales,HE Qualification,20-30%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,582608,M,South Region,Lower Than A Level,90-100%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,584981,M,Scotland,A Level or Equivalent,20-30%,0-35,1,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,585153,M,South West Region,Lower Than A Level,60-70%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,585354,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,585432,M,Wales,HE Qualification,40-50%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,585526,M,North Western Region,Lower Than A Level,50-60%,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,585626,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,585773,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,585832,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,585998,F,Wales,Lower Than A Level,40-50%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,586121,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,586315,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,586729,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,586946,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,587140,F,Scotland,HE Qualification,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,587375,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,587446,F,South Region,A Level or Equivalent,80-90%,0-35,1,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,587576,M,North Region,A Level or Equivalent,NA,0-35,2,120,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Pass
DDD,2014J,587579,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,588179,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,588203,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,588240,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,589279,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,589585,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,590127,F,South Region,A Level or Equivalent,10-20,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,590340,F,North Region,Lower Than A Level,0-10%,0-35,0,70,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,590562,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,590616,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,590753,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,590886,M,North Western Region,HE Qualification,20-30%,0-35,1,90,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,590920,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,591540,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,592214,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,592221,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,592661,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,592899,M,South Region,Lower Than A Level,40-50%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,593099,M,North Region,Lower Than A Level,20-30%,0-35,1,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,593373,M,North Region,A Level or Equivalent,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,593556,M,Scotland,HE Qualification,30-40%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,593903,M,South Region,A Level or Equivalent,70-80%,0-35,1,210,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,593976,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,594033,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,594048,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Fail,Pass,Pass,Fail,Fail,Pass
DDD,2014J,594071,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,594161,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,594329,M,Wales,Lower Than A Level,90-100%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,594950,M,North Western Region,HE Qualification,80-90%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,595215,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,595310,M,Scotland,HE Qualification,20-30%,0-35,0,180,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,595741,M,South Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,595876,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,595883,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,596322,F,Scotland,HE Qualification,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,596359,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,596759,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,597529,M,London Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,597608,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,597786,M,London Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,598103,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,598141,M,Scotland,HE Qualification,30-40%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,598303,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,598536,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,599083,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,599651,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2014J,599837,F,Scotland,A Level or Equivalent,0-10%,35-55,2,60,TRUE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,600033,M,South Region,Lower Than A Level,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,600502,M,London Region,Lower Than A Level,70-80%,0-35,0,150,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,600680,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,601418,M,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,601488,M,North Western Region,Lower Than A Level,20-30%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,602029,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,602185,M,Scotland,HE Qualification,50-60%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,602318,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,602528,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,603224,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,603303,M,North Region,A Level or Equivalent,NA,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2014J,603406,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,603961,M,South Region,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,604500,M,South Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,604671,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,604709,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,605070,M,North Region,A Level or Equivalent,NA,0-35,1,120,FALSE,Fail,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2014J,605118,F,North Western Region,Lower Than A Level,40-50%,35-55,1,130,FALSE,Pass,Pass,Pass,Fail,Pass,Pass,Pass
DDD,2014J,605488,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,605759,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,605859,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,605876,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,606757,M,Scotland,HE Qualification,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,606837,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,607483,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,607525,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,607638,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,607767,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,607975,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,608746,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,608775,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,608842,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,609245,M,Scotland,HE Qualification,80-90%,55<=,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,609556,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,609655,M,Ireland,Lower Than A Level,NA,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,610197,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,610537,M,North Western Region,A Level or Equivalent,50-60%,0-35,1,120,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,610828,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,611013,M,South Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,611159,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,611790,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,611800,M,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,611865,M,London Region,A Level or Equivalent,50-60%,0-35,1,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,611982,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,612443,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,FALSE,Fail,Fail,Fail,Fail,Pass,Pass,Pass
DDD,2014J,612717,M,North Region,HE Qualification,NA,0-35,0,180,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
