code_module,code_presentation,id_student,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37
DDD,2013J,610279,0,41,8,12,115,0,25,84,19,0,0,118,15,0,9,34,54,10,24,0,4,78,120,12,87,25,11,36,4,0,10,17,0,91,1,0,0,18,1,0,3,1
DDD,2013J,611162,0,1,3,87,40,17,55,81,1,19,0,129,36,5,41,15,0,19,6,0,3,23,61,24,114,153,44,43,22,0,11,15,9,16,5,22,34,29,0,0,1,0
DDD,2013J,611284,0,9,58,88,68,275,130,196,75,81,82,112,55,86,41,45,107,81,51,53,55,83,67,60,176,80,50,55,63,32,18,20,60,78,90,124,149,59,31,3,4,5
DDD,2013J,611464,0,2,0,14,0,40,24,109,44,0,46,64,9,38,0,14,24,0,12,10,35,16,0,0,130,0,11,120,0,0,0,26,78,69,3,77,36,41,5,1,0,0
DDD,2013J,611478,0,24,2,22,109,43,62,33,17,45,48,11,46,32,13,3,4,11,10,25,19,10,89,18,47,5,24,60,9,27,17,2,7,26,27,51,22,51,2,0,0,0
DDD,2013J,611593,0,41,75,222,75,57,107,123,24,31,74,92,12,32,1,2,82,18,49,15,28,15,116,9,0,10,0,53,12,5,0,0,0,24,23,0,12,31,35,0,1,1
DDD,2013J,983970,0,6,51,28,62,65,166,61,33,0,35,50,26,26,44,78,41,19,0,32,8,16,216,121,52,55,19,5,5,15,1,18,7,32,21,29,0,12,4,2,4,0
DDD,2013J,1103608,0,150,18,257,59,91,105,141,71,115,74,56,20,35,13,12,40,34,36,36,46,102,117,148,60,35,73,12,56,54,27,5,50,110,141,141,89,99,3,3,1,0
DDD,2013J,1282596,0,60,30,84,92,272,274,155,121,103,310,277,150,106,57,24,119,305,159,210,137,267,289,272,303,78,32,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,1345808,0,16,10,29,30,37,10,65,80,38,68,95,16,22,56,27,87,54,61,18,35,8,59,52,60,95,26,31,102,46,77,23,9,71,57,196,101,57,5,0,21,3
DDD,2013J,1355699,0,1,19,40,46,20,42,52,30,7,28,23,43,52,43,38,9,37,23,38,18,19,16,37,32,30,22,65,33,38,30,41,36,18,48,28,102,61,29,10,10,6
DDD,2013J,1375851,0,37,0,14,0,29,135,12,3,3,119,128,0,0,23,15,1,2,1,69,4,1,1,60,96,16,88,56,1,0,14,4,65,7,63,25,189,197,0,0,76,0
DDD,2013J,1440467,0,146,76,78,68,87,114,111,100,80,114,111,72,69,55,33,94,106,94,65,145,166,121,79,125,96,60,88,52,38,24,22,27,130,74,28,125,66,5,3,5,5
DDD,2013J,1442991,0,101,13,8,0,0,6,43,25,15,0,15,55,9,1,8,41,13,37,16,5,56,55,36,122,24,13,52,11,14,16,0,26,21,0,0,0,19,9,1,1,2
DDD,2013J,1449692,0,140,118,490,165,190,341,447,320,89,153,122,145,77,42,79,83,122,153,69,195,204,228,178,162,176,64,38,67,51,41,33,43,37,62,83,25,35,0,4,6,1
DDD,2013J,1485105,0,4,0,0,5,15,9,57,39,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,1497480,0,7,0,12,0,41,1,46,17,0,11,35,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,1507503,0,72,66,0,1,87,88,184,53,98,8,80,3,13,40,13,82,24,100,49,11,55,86,111,20,42,48,63,130,88,36,62,0,84,127,165,81,57,16,6,10,5
DDD,2013J,1509881,0,10,24,24,13,16,40,30,48,49,71,30,64,46,0,0,12,10,0,4,1,0,1,12,7,66,0,23,8,62,61,0,14,37,62,9,0,31,0,0,0,0
DDD,2013J,1522631,0,51,92,71,163,67,146,85,96,77,80,76,133,101,15,76,99,131,73,82,21,156,147,177,102,169,67,87,28,52,76,41,0,88,180,64,87,69,17,11,12,9
DDD,2013J,1530521,0,185,36,76,50,34,57,93,166,34,34,38,10,62,37,5,40,9,22,40,26,55,52,132,25,61,39,14,15,12,5,47,27,37,52,25,35,96,2,0,2,0
DDD,2013J,1564630,0,23,0,50,41,31,16,102,50,17,37,51,60,25,2,17,22,17,8,1,12,0,11,1,0,7,0,1,0,32,16,0,33,62,29,21,55,85,10,0,0,0
DDD,2013J,1569426,0,11,174,7,45,55,63,92,107,3,42,33,8,1,0,0,38,24,7,19,49,28,98,17,48,34,43,22,47,4,8,4,35,71,51,44,89,45,1,1,3,1
DDD,2013J,1580084,0,11,0,0,0,0,12,31,95,23,35,20,13,8,0,20,8,1,10,4,6,25,87,12,66,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,1581243,0,29,21,0,24,9,0,31,1,32,24,77,26,10,7,18,25,7,4,14,37,45,12,44,9,22,0,0,21,0,0,21,16,28,1,32,8,11,13,0,0,7
DDD,2013J,1678800,0,73,62,2,4,0,0,64,16,23,23,0,24,20,0,3,30,11,90,0,14,46,5,1,1,4,6,14,17,5,0,0,0,42,4,8,1,76,18,31,35,12
DDD,2013J,1679727,0,13,78,30,26,108,53,41,9,44,58,36,31,20,5,20,36,13,9,28,15,22,24,50,42,42,32,32,29,9,1,7,9,16,40,8,17,27,0,3,3,0
DDD,2013J,1679862,0,56,0,34,32,14,18,33,1,18,0,17,0,0,0,0,10,9,72,1,0,10,33,0,27,10,0,14,0,10,0,0,9,0,0,0,6,0,0,0,0,0
DDD,2013J,1689069,0,15,15,51,48,67,56,73,97,17,50,65,55,48,38,32,16,53,31,43,37,90,144,34,52,107,39,144,18,40,8,24,29,115,87,42,52,42,0,1,0,0
DDD,2013J,1713615,0,91,66,83,64,50,5,17,80,23,29,30,5,9,18,5,36,28,12,24,10,5,89,38,23,18,2,61,15,5,5,0,15,25,105,104,82,257,19,4,0,2
DDD,2013J,1723019,0,24,0,0,11,33,105,40,0,14,67,57,0,66,0,0,18,5,16,13,0,33,44,69,6,48,22,35,0,3,0,9,1,0,0,0,0,0,2,0,0,0
DDD,2013J,1756165,0,209,126,140,222,194,166,146,63,127,161,63,59,126,6,16,129,48,76,110,162,98,35,105,39,98,18,13,85,110,32,9,16,160,318,145,113,112,17,16,4,4
DDD,2013J,1766513,0,21,0,58,90,15,46,16,20,29,0,41,14,8,0,16,17,0,4,3,42,4,64,7,34,43,109,3,33,0,83,23,4,1,27,1,72,64,0,0,0,0
DDD,2013J,1819994,0,24,19,136,84,49,38,37,76,65,56,105,27,24,13,23,36,32,56,60,41,53,92,105,79,82,88,155,56,14,25,27,56,113,281,270,61,53,11,1,1,0
DDD,2013J,1835411,0,181,113,308,79,166,166,190,203,54,82,123,97,110,10,93,132,53,125,114,150,158,100,157,140,175,27,229,198,109,73,40,128,0,153,153,153,59,25,16,11,5
DDD,2013J,1868389,0,52,29,63,72,57,18,14,14,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,1874363,0,26,25,12,55,84,17,58,134,27,23,23,30,9,23,65,24,18,20,20,17,28,43,45,47,17,10,34,16,0,0,0,20,6,35,15,7,0,7,0,0,0
DDD,2013J,1887928,0,11,68,0,19,3,8,13,36,67,3,39,44,10,0,11,28,7,32,34,28,3,27,6,79,26,11,27,40,4,56,13,21,33,17,20,0,53,0,5,0,1
DDD,2013J,1903477,0,13,26,7,49,65,43,111,65,29,20,80,48,9,63,0,0,2,7,5,27,95,40,26,23,0,25,24,6,9,0,1,17,18,0,0,18,17,0,0,0,0
DDD,2013J,1913872,0,107,65,78,116,76,92,149,87,109,83,44,61,57,25,60,31,43,80,84,77,63,73,81,117,122,88,119,55,39,17,14,25,7,59,1,8,0,0,0,0,0
DDD,2013J,1963677,0,46,17,15,49,9,82,39,11,11,28,16,4,6,1,20,3,4,32,17,18,28,81,68,24,6,21,22,8,2,0,9,2,16,1,0,1,6,0,0,0,3
DDD,2013J,1982833,0,58,46,0,13,137,31,64,133,7,0,8,6,0,0,0,48,1,0,0,0,3,0,0,0,9,8,13,7,0,7,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,2032057,0,107,33,57,130,84,38,43,17,22,17,56,13,14,7,1,28,5,10,0,0,32,61,1,55,22,0,93,1,1,33,2,2,6,0,0,0,4,0,0,0,0
DDD,2013J,2034802,0,150,60,44,68,68,39,132,136,48,15,2,56,3,51,129,57,72,2,0,0,36,89,112,124,65,205,21,22,36,11,12,8,0,40,0,0,29,0,0,0,0
DDD,2013J,2039190,0,184,157,539,235,211,238,99,78,75,112,113,204,25,20,99,75,31,27,73,110,122,196,98,120,157,83,90,242,72,66,86,74,87,114,108,91,62,7,6,4,3
DDD,2013J,2098405,0,83,64,118,112,102,70,83,67,141,65,65,38,66,11,55,56,45,30,97,74,137,187,127,149,124,60,77,29,47,37,48,82,55,45,80,50,30,16,3,3,2
DDD,2013J,2112088,0,13,60,101,104,133,47,125,45,112,78,93,69,76,0,0,115,93,17,49,0,5,87,143,60,32,21,40,4,0,0,69,17,14,81,37,11,28,0,0,0,0
DDD,2013J,2157412,0,8,7,0,4,29,28,98,63,15,24,158,79,47,8,2,39,7,4,9,4,70,8,9,0,0,0,81,21,0,0,0,0,54,3,22,0,139,13,8,4,2
DDD,2013J,2198952,0,10,14,19,80,11,26,87,15,81,28,32,18,25,1,6,49,0,9,20,0,77,37,87,38,61,19,88,37,21,12,21,0,14,16,56,51,84,6,0,0,0
DDD,2013J,2202076,0,37,29,42,133,165,0,43,128,81,101,36,6,20,21,21,34,21,76,33,53,44,49,78,96,56,54,46,17,28,9,19,44,6,8,15,7,7,4,2,3,1
DDD,2013J,2204293,0,63,90,202,137,97,167,112,106,134,34,99,140,20,22,84,79,89,74,52,110,159,163,172,85,90,158,49,192,25,44,14,58,175,338,171,399,312,26,21,5,1
DDD,2013J,2215898,0,62,70,30,47,78,53,29,59,38,23,58,0,79,4,29,69,48,87,45,51,81,174,18,142,55,98,17,37,27,8,37,75,50,73,41,72,45,7,11,1,0
DDD,2013J,2232218,0,1,0,0,1,0,6,0,0,0,0,0,0,0,12,0,0,0,5,0,0,8,33,48,13,13,7,44,17,0,3,5,20,15,0,41,234,127,7,0,0,0
DDD,2013J,2239650,0,765,298,151,283,156,408,350,167,167,265,363,136,134,61,146,178,121,111,168,313,199,310,272,183,215,340,149,118,132,69,90,137,301,669,600,742,587,23,15,5,8
DDD,2013J,2282040,0,13,71,258,38,18,0,98,74,1,25,9,12,11,0,0,87,17,15,0,20,44,86,43,68,58,22,0,0,62,0,35,8,4,1,5,0,14,0,1,2,1
DDD,2013J,2284294,0,9,5,10,49,35,26,54,26,98,42,48,14,32,30,30,60,56,51,48,57,88,29,109,211,219,56,122,51,43,9,37,110,167,164,244,490,501,22,8,7,2
DDD,2013J,2289847,0,47,0,0,34,30,55,122,37,22,26,86,10,19,0,46,65,10,28,17,31,35,59,410,134,41,6,86,1,0,15,12,9,3,16,18,35,52,21,14,4,5
DDD,2013J,2292724,0,16,0,18,9,52,68,128,25,45,106,114,38,18,13,29,15,14,17,14,21,31,22,18,53,14,37,57,82,1,33,6,12,100,48,6,22,56,17,4,0,0
DDD,2013J,2296163,0,1,68,39,6,42,62,33,162,108,24,26,9,19,10,43,8,29,16,34,114,62,92,92,119,165,63,53,20,54,40,14,30,156,129,103,124,84,4,5,6,4
DDD,2013J,2327045,0,14,58,90,83,93,103,101,60,59,102,97,30,89,49,27,59,32,29,18,67,110,72,125,64,71,72,55,63,38,45,70,65,24,65,80,42,17,34,30,11,0
DDD,2013J,2327472,0,22,16,25,41,99,84,1,74,61,76,18,2,5,15,18,19,20,20,34,7,32,18,48,37,39,6,18,21,25,4,6,17,94,69,103,135,44,0,10,1,0
DDD,2013J,2340786,0,92,5,102,108,47,33,65,65,76,92,80,27,26,13,15,42,36,24,15,33,42,100,29,10,18,30,11,83,20,41,34,11,81,55,126,228,162,5,0,0,0
DDD,2013J,2342399,0,12,4,1,0,66,47,48,10,1,0,13,16,0,0,0,25,7,22,12,18,39,4,16,4,0,0,34,0,20,0,19,0,27,0,0,0,0,0,0,0,0
DDD,2013J,2356801,0,53,13,12,28,70,32,60,27,31,18,89,2,11,0,0,78,8,6,0,70,99,7,0,30,122,44,9,53,14,37,40,101,80,88,0,101,64,3,0,3,0
DDD,2013J,2358707,0,47,137,91,92,88,28,27,164,27,69,19,107,20,0,10,45,44,6,24,15,58,156,152,27,14,27,104,5,5,2,7,12,86,78,141,39,101,9,8,0,3
DDD,2013J,2359191,0,257,220,208,247,202,118,92,52,38,47,56,100,114,25,3,32,28,37,24,101,95,88,138,69,12,69,11,34,32,5,81,21,5,19,0,61,62,29,8,4,0
DDD,2013J,2366024,0,25,95,87,106,95,67,239,141,92,49,19,38,27,29,80,71,64,18,90,54,126,6,0,51,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,2377769,0,115,55,18,102,58,140,64,59,64,27,10,78,47,0,0,23,50,34,44,36,56,25,60,13,7,90,16,34,23,19,24,34,23,84,32,52,10,0,0,0,0
DDD,2013J,2382048,0,51,52,116,69,40,53,97,50,37,10,1,63,33,8,1,48,15,9,18,9,31,28,43,71,25,30,17,5,20,2,4,36,5,29,22,50,37,0,0,2,0
DDD,2013J,2383036,0,42,46,42,151,65,26,62,9,19,29,42,4,18,0,0,44,16,20,119,26,72,63,45,39,71,17,75,36,16,21,23,96,130,59,19,71,29,0,0,3,0
DDD,2013J,2388030,0,32,31,1,12,26,22,43,1,0,7,26,1,5,0,1,51,1,0,0,1,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,2404530,0,10,0,0,0,19,0,66,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,2416024,0,16,0,95,98,38,111,11,149,0,7,1,0,22,9,20,23,0,12,3,12,28,49,90,19,60,60,27,12,3,26,5,0,4,23,94,13,76,6,1,1,0
DDD,2013J,2430070,0,12,0,18,32,55,57,63,35,61,53,37,18,0,16,23,25,3,24,0,29,35,70,34,18,82,47,14,0,0,23,0,12,17,47,22,4,32,0,9,0,1
DDD,2013J,2430405,0,27,6,88,35,39,7,45,10,64,1,69,16,0,0,27,7,0,20,65,22,46,83,51,0,38,11,9,19,0,0,0,13,15,25,0,30,97,7,4,0,0
DDD,2013J,2434369,0,111,52,84,158,141,90,90,101,77,99,47,93,70,19,13,34,85,45,73,105,53,116,76,145,53,162,42,78,35,48,20,35,64,66,114,90,45,12,10,15,5
DDD,2013J,2437065,0,25,7,6,16,0,13,79,15,141,115,172,192,0,4,0,6,58,46,37,40,73,147,8,61,7,0,2,5,1,0,8,15,78,256,101,69,134,4,1,0,0
DDD,2013J,2446109,0,29,42,92,59,87,48,114,57,176,162,78,285,168,23,31,35,31,61,34,57,129,126,74,4,51,71,18,150,82,132,212,75,124,124,119,50,88,78,18,7,6
DDD,2013J,2462628,0,16,45,10,71,54,54,69,39,5,92,128,27,9,5,0,25,14,14,6,20,54,28,44,42,0,13,82,18,0,2,1,7,20,12,2,5,76,5,1,0,0
DDD,2013J,2472145,0,27,39,19,5,1,68,50,72,152,47,0,5,0,11,41,1,9,9,13,17,92,42,49,26,74,15,18,5,14,8,26,13,20,21,6,16,38,1,0,0,0
DDD,2013J,2474436,0,45,36,44,9,0,0,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,2477052,0,1,133,92,90,115,105,82,51,50,81,55,64,66,0,29,62,39,74,85,64,152,172,84,182,167,152,144,8,81,78,65,60,127,55,19,72,123,6,0,1,0
DDD,2013J,2485582,0,86,152,143,143,222,160,170,148,128,118,122,102,52,39,137,91,93,92,44,94,170,196,270,151,130,108,29,35,78,105,89,95,182,209,184,208,90,40,14,4,0
DDD,2013J,2494999,0,21,4,0,101,84,62,55,169,31,7,62,35,16,53,6,12,3,0,8,12,0,106,27,21,27,21,20,3,11,0,4,11,4,3,0,27,18,0,2,0,0
DDD,2013J,2505859,0,33,0,0,100,110,140,112,64,22,36,27,32,35,0,0,41,10,43,25,21,35,37,70,7,0,16,25,25,30,14,19,3,23,79,209,91,101,0,4,4,0
DDD,2013J,2520868,0,77,53,47,48,37,80,45,31,8,23,18,1,1,0,7,16,12,18,2,15,79,57,22,27,104,47,21,36,0,11,0,5,4,5,5,0,28,0,0,0,0
DDD,2013J,2522932,0,203,84,269,42,109,99,85,273,81,111,171,30,87,18,57,93,96,257,131,104,127,171,119,26,338,88,15,71,42,28,13,144,66,9,1,76,28,0,8,7,0
DDD,2013J,2540195,0,12,2,24,29,87,47,31,24,11,37,120,1,8,4,2,40,24,0,9,29,45,16,28,7,28,7,41,0,9,9,0,0,0,11,5,0,0,0,0,0,0
DDD,2013J,2550054,0,47,0,110,0,25,45,137,117,83,21,73,12,11,0,34,21,10,19,0,37,28,175,130,132,17,6,0,69,11,21,16,30,2,8,0,0,8,0,0,0,0
DDD,2013J,2552672,0,54,56,139,146,67,163,237,264,101,98,159,119,110,26,33,139,78,96,136,137,150,175,102,171,50,71,136,81,58,19,14,89,86,158,121,161,189,24,23,18,7
DDD,2013J,2554973,0,36,0,20,44,0,19,37,19,17,0,24,43,1,3,17,8,0,12,12,10,2,29,12,28,37,10,12,25,133,0,3,0,61,37,10,30,117,0,3,12,7
DDD,2013J,2556345,0,22,57,125,55,34,103,142,131,71,45,109,14,8,0,12,15,0,5,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0
DDD,2013J,2569416,0,73,0,0,0,9,38,36,254,180,155,116,494,177,4,99,46,79,140,120,95,51,251,160,37,19,0,14,17,21,8,1,35,4,36,246,49,204,32,4,2,3
DDD,2013J,2570253,0,27,117,168,149,168,236,353,165,232,220,174,108,61,53,45,81,72,58,81,85,152,86,231,260,273,122,72,72,45,40,39,78,179,296,332,414,494,47,20,6,0
DDD,2013J,2581822,0,31,11,56,78,10,7,15,13,4,2,21,3,6,0,2,14,16,10,2,0,23,17,10,2,0,5,0,0,2,1,58,59,22,12,5,15,21,0,1,0,0
DDD,2013J,2585270,0,36,7,38,55,60,3,61,79,62,2,29,100,42,4,46,40,48,31,0,0,15,88,23,147,17,12,13,4,5,55,77,33,5,8,3,145,103,5,2,0,0
DDD,2013J,2602235,0,7,33,0,0,57,17,63,20,56,22,42,19,8,0,14,28,17,0,12,28,31,22,34,25,0,31,46,0,1,7,0,0,14,0,0,5,9,0,0,0,0
DDD,2013J,2624040,0,36,4,7,3,0,178,10,0,20,0,76,0,0,4,11,43,12,16,32,14,74,18,95,11,1,33,37,3,10,17,30,3,3,1,7,6,111,1,0,0,0
DDD,2013J,2635163,0,86,88,69,88,56,103,68,27,44,127,21,3,6,0,14,5,22,41,16,33,0,16,19,4,28,5,15,58,0,5,0,0,0,0,0,0,17,0,0,0,0
DDD,2013J,2636885,0,17,26,0,27,0,0,25,0,1,6,10,3,16,0,70,26,0,12,33,10,11,35,47,10,6,47,0,32,0,122,0,0,0,36,0,0,0,0,0,0,0
DDD,2013J,2639310,0,60,12,56,92,87,40,178,90,73,88,156,96,57,18,21,99,130,70,79,85,120,119,73,28,101,132,210,101,15,8,17,50,60,34,9,129,47,8,7,6,1
DDD,2013J,2643555,0,93,112,42,28,50,101,30,24,49,5,38,11,7,37,18,72,14,29,22,32,61,12,25,34,41,116,25,42,7,28,16,4,67,10,6,0,5,1,1,4,11
DDD,2013J,2646291,0,29,9,30,45,15,18,40,4,42,30,131,70,8,2,20,34,5,19,19,45,28,96,27,0,35,1,62,25,6,5,3,0,29,36,73,84,29,31,2,0,1
DDD,2013J,2650741,0,85,77,59,72,82,86,99,52,78,29,52,46,5,29,31,77,14,49,62,48,41,96,44,89,20,40,20,48,20,12,18,20,26,71,23,34,16,5,15,6,0
DDD,2013J,2662178,0,28,42,0,0,33,46,35,7,10,0,38,0,6,0,0,17,0,0,0,0,48,14,0,1,0,31,39,12,0,11,3,0,44,3,10,65,80,0,1,3,0
DDD,2013J,2663010,0,19,0,9,22,0,1,18,23,56,23,197,58,4,0,0,95,88,0,15,15,53,11,4,0,1,6,10,9,3,7,1,2,54,38,0,3,114,38,11,5,2
DDD,2013J,2671469,0,48,28,145,101,156,324,158,57,35,39,33,48,30,10,15,37,53,24,36,69,120,72,70,64,77,35,21,34,17,11,0,0,12,95,19,58,12,9,2,2,3
DDD,2013J,2677097,0,27,80,57,24,46,59,126,58,139,246,19,46,51,21,22,25,2,85,32,83,82,54,14,108,0,58,13,86,64,28,26,17,49,154,48,40,45,0,0,0,0
DDD,2013J,2692186,0,4,5,21,33,31,81,28,38,25,18,50,60,10,1,16,77,0,8,37,5,45,5,4,6,4,1,13,37,0,0,7,0,34,0,0,0,4,0,0,0,0
DDD,2013J,2695608,0,9,1,101,64,139,145,148,82,116,34,24,29,43,43,18,0,0,26,108,121,291,115,111,0,55,79,32,72,7,43,69,138,259,268,228,188,35,6,5,0,0
DDD,2014J,63015,0,22,62,78,69,42,8,17,54,25,5,29,16,7,0,19,10,23,14,17,15,2,29,0,25,23,23,0,13,5,7,0,12,6,7,0,0,0,0,0,0,10
DDD,2014J,68417,0,30,8,49,44,117,62,39,68,45,9,74,28,0,0,0,18,33,22,139,15,15,5,63,42,0,11,8,5,1,73,46,12,15,0,24,76,52,22,0,0,0
DDD,2014J,80329,0,2,0,0,31,58,48,49,43,13,60,51,3,48,0,4,0,0,0,12,11,9,1,2,0,2,9,7,0,0,0,1,5,2,33,91,4,7,23,6,1,0
DDD,2014J,91470,0,57,39,7,31,116,46,51,69,66,46,95,37,20,11,31,54,17,93,57,53,28,31,28,71,43,30,22,24,21,3,67,12,19,7,49,6,45,16,3,0,0
DDD,2014J,96874,0,2,0,0,6,5,18,32,29,12,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,99075,0,5,11,48,62,35,24,48,49,27,33,40,10,73,22,66,80,0,46,23,29,22,42,9,70,33,8,5,19,13,76,12,36,33,46,55,23,99,36,0,0,1
DDD,2014J,110640,0,5,0,41,134,84,132,28,80,190,197,55,58,9,1,0,48,16,27,57,10,70,22,26,130,22,7,21,1,0,0,141,29,33,21,14,13,70,13,0,0,0
DDD,2014J,132511,0,3,1,27,62,14,40,21,7,89,5,40,18,1,1,1,7,14,8,21,6,1,1,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,134243,0,4,0,67,53,82,141,117,57,149,149,32,5,16,49,53,34,22,26,16,30,51,57,14,95,95,88,68,109,61,86,13,7,21,42,19,113,66,122,33,13,0
DDD,2014J,138715,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,177781,0,2,15,0,0,17,35,102,10,42,29,0,31,33,0,0,1,0,0,0,10,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,204609,0,1,61,62,29,80,48,54,48,45,21,38,35,15,84,9,12,95,8,31,28,82,65,4,39,36,15,2,32,1,42,46,23,5,3,3,10,31,1,0,0,0
DDD,2014J,226895,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,233873,0,13,7,560,6,21,6,2,10,9,9,0,29,24,1,0,1,0,16,16,51,0,1,10,31,37,10,11,0,1,11,26,0,9,1,2,0,18,82,0,0,0
DDD,2014J,253579,0,12,0,22,48,3,91,24,0,6,15,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,334048,0,1,49,74,38,13,67,68,37,36,18,54,36,7,2,1,3,12,20,41,15,11,3,27,64,9,45,0,3,6,12,74,4,0,12,23,21,30,42,17,0,0
DDD,2014J,336218,0,1,22,55,35,8,41,5,5,7,8,2,9,0,1,0,9,3,0,13,6,14,2,5,32,13,10,9,4,0,0,15,1,0,0,0,0,0,0,0,0,0
DDD,2014J,349910,0,11,0,17,6,25,17,51,29,5,14,29,9,1,0,0,8,3,10,12,6,0,1,6,10,0,5,18,5,0,10,15,1,0,15,2,0,1,11,0,0,0
DDD,2014J,370274,0,44,0,34,64,62,70,89,52,39,51,22,35,7,2,80,44,36,47,35,92,61,64,38,23,38,40,17,27,47,45,23,8,34,45,23,12,13,15,0,1,0
DDD,2014J,390556,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,4,0,12,10,6,31,0,0,0
DDD,2014J,399794,0,1,6,8,5,6,15,14,7,12,19,1,32,23,1,0,1,1,1,35,24,1,0,7,23,29,2,5,3,7,0,13,3,6,0,1,1,0,0,1,1,0
DDD,2014J,412717,0,5,9,19,29,46,75,30,21,82,41,23,51,4,5,2,45,12,32,20,36,15,22,28,56,9,13,5,11,12,94,78,78,75,21,70,107,67,53,0,0,0
DDD,2014J,414094,0,2,8,0,129,11,39,10,34,12,7,22,7,33,8,3,1,78,47,30,9,20,14,18,6,0,67,6,7,8,4,4,3,23,4,14,52,7,48,0,0,0
DDD,2014J,422343,0,3,0,18,33,24,50,13,27,6,0,1,21,0,0,0,0,0,0,7,0,0,0,0,12,2,0,0,8,4,0,11,2,0,0,0,0,1,0,0,0,0
DDD,2014J,441087,0,11,4,67,10,0,24,29,72,20,28,32,20,0,0,0,26,0,0,12,14,3,0,0,33,4,14,10,7,23,13,51,0,14,90,40,7,7,18,24,0,0
DDD,2014J,441897,0,4,0,2,10,1,36,5,2,27,5,1,20,11,1,0,1,0,0,23,28,0,2,0,30,16,4,2,0,0,4,50,9,0,1,0,0,23,20,0,2,0
DDD,2014J,468720,0,192,0,0,51,1,10,23,19,13,37,5,13,3,0,0,31,34,10,35,24,6,12,50,17,15,15,12,38,1,4,9,48,33,10,14,0,58,10,2,0,0
DDD,2014J,471976,0,11,6,0,6,30,17,36,4,45,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,472073,0,15,0,18,50,61,49,57,75,25,11,12,4,21,5,6,16,42,21,51,8,19,20,0,34,17,4,18,6,15,13,30,0,13,24,12,11,53,0,0,0,0
DDD,2014J,472616,0,1,5,13,35,47,24,11,3,26,55,32,23,13,10,0,76,0,2,12,15,5,1,0,20,11,6,2,12,3,2,9,2,5,2,3,27,30,71,1,1,3
DDD,2014J,483136,0,2,5,1,52,11,6,3,24,0,0,0,16,13,0,0,3,0,0,7,8,0,5,0,0,0,0,9,18,4,0,0,0,0,5,25,20,18,75,0,0,0
DDD,2014J,483200,0,26,65,77,269,100,86,55,55,109,52,64,81,5,0,0,44,72,43,41,37,38,10,80,127,70,120,37,56,44,27,47,1,40,0,44,62,90,30,3,0,7
DDD,2014J,486287,0,7,41,103,121,106,42,149,120,68,92,108,87,70,38,18,70,70,45,61,90,60,72,56,81,110,69,72,27,36,40,17,73,76,139,117,49,67,66,18,17,3
DDD,2014J,492496,0,6,61,41,26,105,34,55,52,73,21,58,44,15,12,10,2,8,12,43,7,73,33,38,24,15,22,38,15,20,46,15,6,36,12,8,36,48,92,10,0,3
